"Study ID",Sample,"Lane Name",Cycles,Reads,Bases,"Map Type",Reference,"Reference Size",Mapper,"Mapstats ID","Mapped %","Paired %","Mean Insert Size","Depth of Coverage","Depth of Coverage sd","Adapter %","Transposon %","Genome Covered","Duplication Rate","Error Rate","NPG QC","Manual QC","No. Het SNPs","% Het SNPs (Total Genome)","% Het SNPs (Genome Covered)","% Het SNPs (Total No. of SNPs)","QC Pipeline","Mapping Pipeline","Archiving Pipeline","SNP Calling Pipeline","RNASeq Pipeline","Assembly Pipeline","Annotation Pipeline"
5341,DASSIM7486929,26141_1#243,151,2641080,398803080,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169036,72.3,71.6,460.6,62.07,30.36,0.1,NA,89.23,0.0356,0.024,pass,pending,162,0.00,0.00,0.43,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486930,26141_1#244,151,3080776,465197176,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169039,81.2,80.7,440.6,81.36,34.52,0.1,NA,92.54,0.0305,0.010,pass,pending,189,0.00,0.00,1.62,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486931,26141_1#245,151,3189290,481582790,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169042,80.4,79.9,424,83.40,33.48,0.1,NA,94.31,0.0321,0.012,pass,pending,11438,0.25,0.27,53.98,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486932,26141_1#246,151,2969680,448421680,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169045,72.7,72.1,432.8,70.16,35.60,0.1,NA,88.75,0.0304,0.023,pass,pending,161,0.00,0.00,0.48,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486933,26141_1#247,151,2547246,384634146,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169048,83.2,82.6,453.7,68.94,27.57,0.1,NA,93.38,0.0359,0.010,pass,pending,117,0.00,0.00,0.99,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486934,26141_1#248,151,2726070,411636570,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169051,81.9,81.2,452.2,72.56,38.00,0.1,NA,89.12,0.0278,0.012,pass,pending,243,0.01,0.01,1.43,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486935,26141_1#249,151,2322400,350682400,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169054,77.7,76.9,459.9,58.68,26.55,0.1,NA,93.56,0.0348,0.014,pass,pending,19899,0.43,0.46,65.98,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486936,26141_1#250,151,2660956,401804356,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169057,88.2,87.6,466.9,76.28,30.92,0.1,NA,93.23,0.0250,0.007,pass,pending,121,0.00,0.00,2.38,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486937,26141_1#251,151,2760894,416894994,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169060,89.1,88.6,442,80.04,32.40,0.1,NA,93.24,0.0290,0.006,pass,pending,112,0.00,0.00,2.15,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486938,26141_1#252,151,2629416,397041816,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169063,86.4,85.6,448.7,73.86,32.82,0.1,NA,90.57,0.0372,0.012,pass,pending,149,0.00,0.00,0.71,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486939,26141_1#253,151,2863282,432355582,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169066,74.1,73.5,434,69.00,31.60,0.1,NA,90.87,0.0298,0.018,pass,pending,147,0.00,0.00,0.50,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486940,26141_1#254,151,2227332,336327132,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169069,82.0,81.2,462.3,59.43,26.04,0.1,NA,92.37,0.0342,0.009,pass,pending,114,0.00,0.00,1.19,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486942,26141_1#255,151,2515490,379838990,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169072,64.5,63.8,445.4,52.71,29.16,0.2,NA,86.53,0.0357,0.026,pass,pending,123,0.00,0.00,0.36,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486943,26141_1#256,151,2694280,406836280,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169075,81.8,81.2,439.5,71.68,36.84,0.1,NA,89.09,0.0296,0.012,pass,pending,222,0.00,0.01,1.31,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486944,26141_1#257,151,2634550,397817050,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169078,68.4,67.7,439.6,58.59,32.91,0.1,NA,86.13,0.0377,0.026,pass,pending,80,0.00,0.00,0.22,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486945,26141_1#258,151,2888148,436110348,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169081,84.0,83.4,440.9,78.92,32.80,0.1,NA,93.21,0.0293,0.014,pass,pending,115,0.00,0.00,0.46,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486946,26141_1#259,151,2762334,417112434,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169084,66.0,65.4,425.6,59.24,26.40,0.1,NA,93.79,0.0301,0.009,pass,pending,150,0.00,0.00,1.60,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486947,26141_1#260,151,2478570,374264070,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169087,90.1,89.5,451.3,72.60,27.87,0.1,NA,94.53,0.0351,0.007,pass,pending,547,0.01,0.01,8.64,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486948,26141_1#261,151,2597294,392191394,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169090,77.1,76.4,429.3,65.13,31.80,0.1,NA,88.98,0.0376,0.023,pass,pending,97,0.00,0.00,0.25,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486949,26141_1#262,151,2506570,378492070,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169093,79.3,78.8,456.5,64.62,27.09,0.1,NA,93.47,0.0331,0.007,pass,pending,239,0.01,0.01,4.27,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486950,26141_1#263,151,2601500,392826500,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169096,70.2,69.6,449.4,59.40,29.43,0.1,NA,89.19,0.0354,0.024,pass,pending,232,0.00,0.01,0.64,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486951,26141_1#264,151,2627740,396788740,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169099,1.7,1.6,429.4,1.14,9.33,0.1,NA,4.11,0.0239,0.033,pass,pending,4,0.00,0.00,1.30,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486952,26141_1#265,151,2546372,384502172,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169102,63.9,63.4,439.9,52.92,26.49,0.1,NA,89.16,0.0362,0.024,pass,pending,203,0.00,0.01,0.60,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486953,26141_1#266,151,2635664,397985264,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169105,73.7,73.1,441.1,63.18,28.62,0.1,NA,90.90,0.0357,0.018,pass,pending,170,0.00,0.00,0.51,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486954,26141_1#267,151,2789080,421151080,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169108,69.8,69.2,428.4,63.32,32.80,0.1,NA,89.85,0.0292,0.023,pass,pending,162,0.00,0.00,0.53,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486955,26141_1#268,151,2870332,433420132,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169111,69.1,68.4,428,64.48,33.24,0.1,NA,89.88,0.0289,0.023,pass,pending,168,0.00,0.00,0.54,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486956,26141_1#269,151,2984476,450655876,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169114,1.9,1.7,417.4,1.52,11.76,0.1,NA,3.86,0.0201,0.033,pass,pending,13,0.00,0.00,3.40,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486957,26141_1#270,151,2335046,352591946,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169117,82.9,82.4,453.4,62.97,25.74,0.2,NA,92.66,0.0345,0.010,pass,pending,181,0.00,0.00,1.53,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486958,26141_1#271,151,2251186,339929086,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169120,68.1,67.4,452.8,49.83,29.34,0.1,NA,84.87,0.0321,0.026,pass,pending,89,0.00,0.00,0.27,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486959,26141_1#272,151,2358092,356071892,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169123,74.6,73.9,452.2,57.24,27.57,0.1,NA,90.86,0.0336,0.022,pass,pending,173,0.00,0.00,0.51,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486960,26141_1#273,151,2666684,402669284,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169126,72.3,71.6,438.9,62.72,30.68,0.1,NA,91.84,0.0284,0.022,pass,pending,145,0.00,0.00,0.49,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486963,26141_1#274,151,3213938,485304638,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169129,82.0,81.5,424.6,85.76,43.08,0.1,NA,89.18,0.0304,0.011,pass,pending,231,0.00,0.01,1.24,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486964,26141_1#275,151,2520376,380576776,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169132,75.7,75.1,448.2,62.07,30.30,0.2,NA,88.96,0.0346,0.024,pass,pending,94,0.00,0.00,0.25,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486965,26141_1#276,151,2683882,405266182,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169135,68.3,67.6,433.5,59.60,29.28,0.1,NA,90.28,0.0284,0.023,pass,pending,190,0.00,0.00,0.64,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486966,26141_1#277,151,2929026,442282926,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169138,66.0,65.4,427.8,62.84,34.84,0.1,NA,86.36,0.0293,0.025,pass,pending,111,0.00,0.00,0.35,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486967,26141_1#278,151,2390168,360915368,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169141,65.3,64.6,446.6,50.70,28.08,0.1,NA,86.58,0.0347,0.026,pass,pending,124,0.00,0.00,0.37,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486968,26141_1#279,151,2364802,357085102,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169144,62.8,62.1,457.6,48.30,27.24,0.1,NA,86.53,0.0327,0.026,pass,pending,106,0.00,0.00,0.33,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486969,26141_1#280,151,2510024,379013624,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169147,65.8,65.1,452.4,53.67,29.55,0.1,NA,86.60,0.0336,0.026,pass,pending,112,0.00,0.00,0.32,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486970,26141_1#281,151,2549908,385036108,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169150,2.2,2.0,433.9,1.50,12.18,0.1,NA,4.31,0.0277,0.032,pass,pending,30,0.00,0.01,6.21,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486971,26141_1#282,151,2353810,355425310,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169153,75.4,74.6,451,57.72,28.47,0.1,NA,88.92,0.0356,0.024,pass,pending,83,0.00,0.00,0.23,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486972,26141_1#283,151,2727540,411858540,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169156,77.0,76.5,433.6,68.32,30.16,0.1,NA,92.40,0.0298,0.015,pass,pending,119,0.00,0.00,0.50,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486973,26141_1#284,151,2641466,398861366,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169159,80.6,80.0,444.1,69.24,29.13,0.1,NA,92.90,0.0368,0.016,pass,pending,285,0.01,0.01,0.96,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486974,26141_1#285,151,2970622,448563922,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169162,83.7,83.2,429,80.92,33.92,0.2,NA,93.12,0.0303,0.014,pass,pending,98,0.00,0.00,0.39,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486975,26141_1#286,151,2666496,402640896,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169165,84.5,83.9,446.3,73.28,31.64,0.1,NA,93.19,0.0278,0.014,pass,pending,94,0.00,0.00,0.40,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486976,26141_1#287,151,2562108,386878308,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169168,83.8,83.3,441.5,69.78,26.34,0.1,NA,93.54,0.0368,0.011,pass,pending,121,0.00,0.00,0.67,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486977,26141_1#288,151,2327456,351445856,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169171,85.6,85.1,461.6,64.83,23.58,0.1,NA,94.39,0.0342,0.006,pass,pending,70,0.00,0.00,1.75,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486978,26141_1#289,151,2283070,344743570,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169174,89.2,88.6,458.5,66.24,24.90,0.1,NA,94.50,0.0348,0.008,pass,pending,174,0.00,0.00,1.70,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486979,26141_1#290,151,2964702,447670002,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169177,73.1,72.6,436.3,70.52,30.36,0.1,NA,92.43,0.0292,0.015,pass,pending,118,0.00,0.00,0.47,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486980,26141_1#291,151,2435846,367812746,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169180,78.4,77.7,450.8,62.07,42.45,0.1,NA,92.27,0.0352,0.009,pass,pending,149,0.00,0.00,1.46,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486981,26141_1#292,151,2606992,393655792,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169183,67.5,66.8,441.2,57.24,31.62,0.1,NA,86.30,0.0362,0.025,pass,pending,88,0.00,0.00,0.24,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486982,26141_1#293,151,2483470,375003970,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169186,87.6,87.1,438.5,70.80,28.20,0.1,NA,93.02,0.0365,0.015,pass,pending,96,0.00,0.00,0.34,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486983,26141_1#294,151,2537778,383204478,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169189,1.7,1.5,435.6,1.11,9.09,0.1,NA,3.74,0.0232,0.035,pass,pending,15,0.00,0.00,4.67,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486984,26141_1#295,151,2359156,356232556,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169192,88.6,88.1,454.9,68.01,26.19,0.1,NA,94.08,0.0348,0.007,pass,pending,95,0.00,0.00,1.66,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486986,26141_1#296,151,2423082,365885382,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169195,81.1,80.5,445.9,63.90,25.35,0.1,NA,94.42,0.0368,0.010,pass,pending,147,0.00,0.00,1.26,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486987,26141_1#297,151,2577440,389193440,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169198,88.2,87.7,440.6,73.92,27.57,0.1,NA,93.67,0.0374,0.006,pass,pending,92,0.00,0.00,1.66,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486989,26141_1#298,151,2746066,414655966,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169201,88.8,88.3,447.3,79.36,31.96,0.1,NA,93.23,0.0294,0.007,pass,pending,107,0.00,0.00,2.08,Done,Done,Done,Done,-,Done,Done
5341,DASSIM7486990,26141_1#299,151,2994072,452104872,QC,Escherichia_coli_K_12_substr_MG1655_TMP32XR1_GCF_001308125_1,4641684,bwa,2169204,83.3,82.9,427.9,81.12,34.48,0.1,NA,92.67,0.0312,0.009,pass,pending,169,0.00,0.00,1.46,Done,Done,Done,Done,-,Done,Done
